"id","partName","partDescription","partCode","partMake","partModel","partLastPrice","partAccount","partChargeDepartment","partNotes","partBarcode","partInventoryCode","partCategory_id"
"1594","لامپ خیاری400",,"lam",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1595","شیرفلکه نمره 5",,"val",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1596","کلیددوپل",,"key",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1597","مهتابی 36*2",,"mah",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1598","ناودانی کولر",,"nav",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1599","هرزاب کولر",,"har",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1600","پایه اس روشویی",,"pas",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1601","المک روشویی",,"alam",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1602","شیرمایع صابون",,"val",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1603","مهتابی 18 وات",,"mah",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1604","مهتابی24وات",,"mah",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1605","لامپ13 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1606","لامپ 18 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1607","لامپ 20 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1608","داکت 2 سانت",,"dact",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1609","داکت3 سانت",,"dact",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1610","داکت 5 سانت",,"dact",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1611","کلیدتوکار",,"key",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1612","پریزتوکار",,"per",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1613","کمربند20 سانت",,"kem",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1614","کمربند30 سانت",,"kem",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1615","کلیدتک پل توکار",,"key",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1616","لامپ 9 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1617","کلیدکولرتوکار",,"key",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1618","بست دینام",,"bas",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1619","سرپیچ چینی",,"sar",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1620","لامپ هالوژن",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1621","ترموستان micro",,"ter",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1622","کابل 4*4",,"cab",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1623","ترانس400",,"ter",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1624","استارت400",,"est",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1625","قفل گالوانبزه ""1",,"gho",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1626","مغزی گالوانیزه ""1",,"magh",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1627","بوشن گالوانیزه ""1",,"bosh",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1628","ترموستات یخچال",,"ter",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1629","کابل 4*2",,"cab",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1630","فلکسی 16",,"fel",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1631",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1632","لامپ 15 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1633","فلوسوییچ کندانسور""1",,"felo",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1634",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1635","کنترل فاز شیوا امواج",,"cont",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1636","کلیداتوماتیک 100 امپر",,"key",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1637","فن تابلو برق 10*10(220 ولت)",,"fan",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1638","لامپ 60 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1639",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1640","گیج روغنی 250PSI/R22",,"GAGE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1641","گیج روغنی 500PSI/R22",,"GAGE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1642","کپسول ازت",,"CAPS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1643","شیلنک کولر",,"SHIL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1644","بست شیلنگ کولر",,"bast",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1645","سرشیلنگی کولر",,"sar",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1646","پشت شناوری کولر",,"posh",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1647","موتور1/6",,"moto",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1648","قطعه طبق نمونه انبار",,"ghet",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1649","چوب لباسی",,"chob",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1650","چسب پلیکا قوطی",,"chasb",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1651","چسب پلیکا لوله ای",,"chasb",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1652","چسب اب بندی لوله ای",,"chasb",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1653","لوله پلیکا نمره 8",,"lole",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1654","زیپ 20 سانت",,"zip",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1655","کابل 2.5*2",,"cabl",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1656","ترموستات میکرو مکث",,"term",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1657","مبدل اصلی گیره ای /25 سانت",,"moba",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1658",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1659","لوله مهتابی 20 وات/FPL",,"MAHT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1660","لوله مهتابی 36 وات/FPL",,"MAHT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1661","لوله مهتابی 20 وات /LED",,"MAHT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1662","فیوز2امپر/استوانه ای",,"fus",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1663","کابل 2.5*4",,"cabl",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1664","کمربند63 پلی اتیلن",,"KAMA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1665","لوله نیوپایپ نمره 2",,"LOLE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1666","لوله نیوپایپ نمره 2.5",,"LOLE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1667","دینام کولر6500",,"DENA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1668",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1669",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1670","شیرفلکه کشویی ""2 /برنجی",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1671","شیرفلکه کشویی ""2 / برنجی",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1672","چسب اکواریوم",,"CHAS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1673","شناورنمره3",,"SHEN",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1674","زانو گالوانیزه نمره 3",,"ZANO",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1675","نوارتفلون",,"TEFL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1676","شیرکامل ظرفشویی",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1677","رابط 63 پلی اتیلن",,"RABE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1678","لوله گاز نمره 2",,"LOLE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1679","کابل 2.5*3",,"CABL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1680","قفل درب طبق نمونه",,"GHOF",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1681","کابل CATE6",,"CABL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1682","پریز بارانی",,"PERI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1683","توپی درب",,"TOP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1685","چپقی نمره 2",,"CHOP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1686","ممبران 75",,"MEM",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1687","شیربرقی اب تصفیه",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1688","مقاومت 300 اب تصفیه",,"MOGH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1689","فیلترمرحله یک اب تصفیه",,"FILT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1690","فیلترمرحله دو اب تصفیه",,"FILT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1691","فیلترمرحله سه اب تصفیه",,"FILT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1692","لامپ 30 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1693","کابل1.5*2",,"cabl",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1694","شیرکامل مخلوط",,"val",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1695","ست کنترل",,"set",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1696","کابل 1.5*2",,"cabl",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1697","فلوسوییچ",,"flow",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1698","سه راه نیوپایپ نمره 2.5",,"ser",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1699","رابط کوپلینگ نیوپایپ نمره 2.5",,"rab",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1700","رابط پرس نیوپایپ نمره 2.5",,"rab",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1701","زانوپلیکا نمره 8",,"zan",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1702","کلنگی شیرحمام",,"col",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1703","لوله خرطومی هرزاب",,"lole",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1704","اسید",,"asid",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1705","واشر",,"vash",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1706","تسمه G83",,"TAS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1707","پیچ نمره 12",,"PICH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1708","کوپلینگ چدنی",,"COP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1709","کوپلینگ لاستیکی",,"COP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1710","پروانه الکتروموتور",,"PAR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1711","صافی درب شیشه ای",,"SAF",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1712","شیرفلکه ""1برنجی",,"valv",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1713","کنترل بارمیکرو 25-0",,"cont",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1714","لامپ خیابانی100 وات LED",,"LAMP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1715","بلبرینگ 6309",,"BEAR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1716","کابل 1.5*4",,"CABL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1717","جعبه برق کولر",,"JABE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1718","سردنده ""2",,"sar",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1719","بلبرینگ 6309",,"bear",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1720","پروانه الکتروموتور",,"IMPE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1721","درب عقب الکتروموتور",,"DARB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1722","بلبرینگ 6205",,"BEAR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1723","ساعت نجومی",,"saat",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1724","پرژکتور400 کامل",,"per",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1725","کابل شبکه",,"cable",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1726","شیراطمینان",,"valv",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1727","ترانس 150 متال هالید",,"tera",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1728","پرژکتور250کامل",,"pere",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1729","فتوسل",,"photo",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1730","کنتاکتورD12",,"CONT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1731","کلیددوپل صنعتی",,"KEY",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1732","کابل 1*2",,"cabl",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1733","لامپ گازی",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1734","فن کویل 600 کامل",,"fan",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1735","سیفون شترگلویی",,"sif",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1736","لامپ 250 وات",,"lamp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1737","استارت 250",,"est",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1738","استارت 400 وات",,"est",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1739","تسمه a68",,"tas",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1740","یاتاقان 75",,"yat",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1741","پرژکتور ال ای دی",,"per",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1742","کنتاکتورD25",,"cont",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1743","کنترل بارشیوا امواج 0-15",,"CONT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1744","ساعت فرمان",,"SAAT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1745","تسمه B59",,"tas",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1746","نبشی3*3",,"NAB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1747","توری 3 سانت",,"TOR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1748","الکترود 2.5",,"ELE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1749","بلبرینگ 6310",,"BEAR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1750","پروانه حلزونی",,"IMP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1751","تسمه A49",,"TAS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1752","کمربند50 پلی اتیلن",,"kama",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1753","رابط نمره 2.5",,"rabe",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1754","زانو ماده نمره 2.5",,"zano",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1755","چپقی نمره 2.5",,"chop",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1756","فن کولر6500",,"fan",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1757","توری 2 سانت",,"TOR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1758",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1759","شیراهرمی",,"VALV",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1760","درب الومینیوم",,"dar",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1761","دستگیره کابینت",,"cabin",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1762","سیفون ظرفشویی",,"sifn",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1763","بردپکیج",,"bord",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1764","پمپ پکیج",,"PU-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1765","پرشرسوییچ پکیج",,"PER-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1766","فلوسوییچ پکیج",,"FL-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1767",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1768","پرشرهوا",,"PE-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1769","دودکش پکیج نمره 6",,"DOD-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1770","دودکش پکیج نمره 10",,"DOD-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1771","منبع انبساط پکیج",,"MAN-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1772","شیراطمینان پکیج",,"SAF-V-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1773","پلی فسفات",,"POL-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1774","جرقه زن پکیج",,"JER-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1775","میله یون پکیج",,"MIL-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1776","میدل اصلی پکیج",,"MOB-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1777","مبدل اصلی پکیج",,"MOB-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1778","مبدل ثانویه پکیج",,"MOB-S-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1779","شیرموتوری پکیج",,"VAL-M-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1780","بلوک هیدرولیک پکیج",,"BLO-P",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1781","جرقه زن  2تایی اجاق گاز",,"JER-O",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1782","جرقه زن 4 تایی/ اجاق گاز",,"JER-O",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1783","ولوم اجاق گاز",,"VOL-O",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1784","شیربرقی شیرگاز",,"VAL-O",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1785","شیرگازاجاق گاز",,"VAL-O",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1786","موتورهود",,"MOTO-H",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1787","کلیدهود",,"KEY-H",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
